language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,2c44798349faa477,1TH.2.14,"For you , brothers , became imitators of the churches of God that are in Judea in Christ Jesus , because the same things you also suffered from your own countrymen , just as they also from the Jews ,",Lengola,"anganú bhàa nú djelia. Mungusa nuwe, bha monima, nuouwa bhàa bha ékiye bha kanisa mà Mbali máa má anga Yesu kilisito á yudheya, mungusa nuwe dyokuto, nuwe nuénisiana mpuli na bha wanya bhanú ku bhanène na mipuli moku miyo bhu éna anga bha yudha,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,296d42dd3d63adc0,1TH.2.15,"the ones having killed both the Lord Jesus and the prophets and having persecuted us and not being pleasing to God and { being} hostile to all men ,",Lengola,"ibha Yudha bhoku bhàa bhu mulusià bhwáná Yesu ká na bhakanga, ká na bhàa bhutu énisià mpuli, miyo mbali andje onduèse, ká bhàa bhá bha akudhu bhá bhushé bhatopa,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,4df975c63d589fa8,1TH.2.16,"forbidding us to speak to the Gentiles so that they might be saved , so that { they } always fill up their sins . But the wrath has come upon them to the end . \*",Lengola,bhàa bhutusikia taa tu bhá soowa bha pagano tàa bhá gwali bha bhiké mungusa bhasiki ikénila á djambi djabho. Nge bhusunga bhá Mbali bhu ku ibila na ibha kianila.,verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,ea8392a2b3801351,1TH.2.17,"But we , brothers , having been separated from you for the time of an hour , by face , not by heart , became extremely eager to see your face , in much desire .",Lengola,"Angasu, bha monima, ambusa na igwala evfumbu ta buwa dhomu nanu, na mobhi ngé mbèse na mpumatima, tubha na kulu ta dhéne ya iné éna nuwe.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,1c9c64b22058260e,1TH.2.18,"For we desired to come to you — indeed I , Paul , both once and twice — but Satan hindered us .",Lengola,"Dyokuto ubhià na kulu wa iéka anganú, asà ku émi Paulo, mungo tomoi ao ta mivfili; ngé mugu sau owé èsé paki.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,ca8210cf5410281d,1TH.2.19,For what { is } our hope or joy or crown of boasting ? Or { is it} not also you before our Lord Jesus at his coming ?,Lengola,"indje iyo i, na éyo, ikpalia lásu ao isééa lasu ao akuma wasu wa obibo? mbèse ku na nuwe dyokuto, á pele na Bhwaná bhasu Yesu, á iidja lèse?",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,e63542209fa904da,1TH.2.2,"But having previously suffered and having been mistreated at Philippi , just as you know , we were bold in our God to speak to you the gospel of God in much struggle . \*",Lengola,"Ambusà na iéna mpuli ka na isekisiana à Filipo, toku nu djibhié, tubhá na ikpalia anga Mbali wasu, dyulu lá inékokolia nuwe livfia lá Mbali na ilutana, na mévfo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,7346bded5e2bc067,1TH.2.20,For you are our glory and joy . \*,Lengola,"Tadjelia, nu obibo lasu ka isééa lású.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,aee27070b70f0559,1TH.2.3,"For our exhortation { was } neither from error , nor from impurity , nor in deceit ,",Lengola,"Mungusa igulusia lasu lindjèse lá ibholisia bhushé, ao a minguso ma sulu, ao a minguso ma ikombaka;",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,4e597adf950efbcc,1TH.2.4,"but just as we have been examined by God to be entrusted with the gospel , so we speak , not as pleasing to men , but to God , the one examining our hearts . \*",Lengola,"ngé, na isowa tàa Mbali utu éna andjini na itú owa tàa Mbali utu éna endjini na itú owa livfià lèse, i dyito tu vfiè, mbèse dyulu lá iseeisià bhushé, ngé dyulu lá inéseeisia Mbali, uudjo utshutshuwe mipumatima masu.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,2def9d3977bbfbbd,1TH.2.5,"For we were not at that time in a word of flattery , just as you know , nor in a pretext of greed — God { is} witness —",Lengola,"Mbèse, na éyo, tuvfiè asu mavfia ma ivfétaka, toku nu djibhiè, koko yasu sibhaèse ya ilanga bhushé, Mbali u n'samboli.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,a59e7262bf453ebc,1TH.2.6,"nor seeking glory from men , neither from you nor from others , \*",Lengola,"Tu vfungalé asu obibo luwo lu idjiè anga bhushé, imba anganu imbi anga bhaamo; tupasa ikia na lokulu toku bhatende bha Kilisito;",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,c04467fd84cc48e5,1TH.2.7,"being able to be a burden as apostles of Christ ; but we became little children in the midst of you , as if a mother might comfort her own children .",Lengola,"nge tu bhia bhá idjalé na inédulusia anganu. Namna témoi toku adhiisia u dhiisiè bhana bhese,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,0e02c54af5e06e13,1TH.2.8,"Longing for you in this manner , we were pleased to share with you not only the gospel of God , but also our own souls . For you became beloved to us .",Lengola,"tubhi onda, na bhuondusia bhasu bha bhukima anganu, mbèse ku á inéowa nuwe livfia lá Mbali, ngé káamo ibhikà lasu kubha nène, toku tu ne onda nuwe iéta.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,b9970e79a33cccde,1TH.2.9,"For you remember , brothers , our labor and toil , night and day working in order not to burden any of you , we preached to you the gospel of God . \*",Lengola,"Nune djuliè ku bhanène, bha monima, mokambo wasu ká mpuli wasu, bhotiyo ká bhusi mokambo, na igwala akumbo angá tá omoi wanu túné gulusià àsie ku nuwe livfia lá Mbali.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,2de1cee8c289ca31,1TH.3.1,"Therefore , enduring { it } no longer , we thought it good to be left behind in Athens alone ,",Lengola,"I na éyo, na mbèse isibhaka lasu, ká tú dunga mwangó wa itikala kalesi á Athene,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,007f4edfd26090a9,1TH.3.10,night and day pleading earnestly to see your face and to provide what { is } lacking in your faith ? \*,Lengola,"Bhotiyo ká bhusi, tu névfémiè na n'vfevféne n'topá tàa tuneéni núwe, ká na igbukumià iyo i ékandé á idjelia lánú.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,fa5a73b9df2667ff,1TH.3.11,But may our God and Father himself and our Lord Jesus direct our way to you .,Lengola,"Kià Mbali idje mukulu aao, idja wasu, ká Bhwáná wasu Yesu, á tukulia paki yasu mungusa tu kéni anganu!",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,aa96f855d0d7d590,1TH.3.12,"Now may the Lord make you increase and abound in love for one another and for all , just as we also toward you ,",Lengola,"Kia Bhwáná à gbukumia ta égi anganú, ká anga bhatopa, bhuondusia bhuwo kunao djuwe bhakulu bhaao anganú,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,408cec4643d293ee,1TH.3.13,"to strengthen your hearts , blameless in holiness before our God and Father , at the coming of our Lord Jesus with all his saints . Amen ! \*",Lengola,"dyulu lá i kamisia mipumatima manu tàa migwali mbèse idyedya na á bhu kéngo angá Mbali idja wasu, á ikpudha lá Bhwáná wasu Yesu na bhàa bha kengo bhèse bhatopa.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,b9569d7f707782a0,1TH.3.2,"and we sent Timothy , our brother and a servant of God in the gospel of Christ , to strengthen and encourage you regarding your faith ,",Lengola,"tú n'túma timoteyo, wanyasu, n'kambia wa Mbali á livfia lá klisto, mungusa wa inékanisia núwè ká na iné komula búwe dyúlú lá idjelia lànú,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,e10a7e36eb4be322,1TH.3.3,that no one be disturbed by these afflictions . For you yourselves know that for this we are appointed . \*,Lengola,ambusa tàa mushé trá omoi ané gwalé mudyené na mipuli má masimano; mungusa nudjibhie núwe bhakulu bha ao tàa tu dyano dyulu lá bhiyo.,verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,d26e7886e593c287,1TH.3.4,"For also when we were with you , we were telling you in advance that we are about to be afflicted , just as also it happened and you know .",Lengola,"Ká dyàa tubhia anganu, tuné kokolia nuwe á pélé tàa tugwalie á mipuli, toku ma kiáná, ká toku nu djibhiè.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,ff9d5807f47c198d,1TH.3.5,"Because of this , I also , no longer enduring { it }, sent to know about your faith , lest somehow the tempter had tempted you , and our labor might have been in vain . \*",Lengola,"Na iyo, mbèse i sibhaka lami, ibhi kenakena iko iya idjelia lánú, na bhuwá tàa atshútshaka anékoné tshutshé núwe, ká tuné gwalé bha kambé ketiti.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,2e0498ef5613c0d0,1TH.3.6,"But just now Timothy has come to us from you and has told us the good news about your faith and love and that you always have good memory of us , longing to see us just as we also , you .",Lengola,"Ngé Timoteo, na ikiana ketetino anganu, utu owá mbinó dja djikima dja idjéliá utu owrá mbinó dja djikima dja idjélia lànu ká na bhu ondusia bhanú, kú na itu sowa tàa masikumatopa bhatu djuwé ékima, na iyonda itu énà toku dyokúto djuwe tu ondúwe iné énà núwe.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,19892f908b159003,1TH.3.7,"Because of this , brothers , we were encouraged about you in all our distress and affliction , through your faith . \*",Lengola,"Na dyulu la éto, bhamónima, na isulunga ná lasu ká na mipuli másu, tubha bhaà bha komonané dyulu lánú, isowa lá idjelia lánú.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,a78d2e7dccd94c02,1TH.3.8,"For now we live , if you yourselves stand firm in the Lord .",Lengola,"Ngo ketetino tu bhabhiké, mungusá tuku bhakamé angá Bhwáná.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,665222e5bb367f5c,1TH.3.9,"For what thanks are we able to give back to God concerning you for all the joy with which we rejoice because of you before our God ,",Lengola,"Indje djokowa djio, na éyo, tupasiè iné kpudhusià Mbali dyulu lànú, na isééa litopa tiyo tu nào dyulu lánú, á pélé na Mbali wasu!",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,b1e65378496e96cf,1TH.4.1,"Therefore , finally , brothers , we ask and encourage you in the Lord Jesus , just as you received from us how it is necessary for you to walk and to please God ( just as also you are walking ), that you might abound even more .",Lengola,"Kaamo, bha mónima, nuóka myasu namuna nupasiè iluvfa na inéseisià Mbali, ká iyo nu kiiè, tanékomola núwe ká tanélapila nuwé á linya lá Bhwáná Yesu na ilúvfa á háli iyo ya mbèse idago.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,da551c72cb9500ac,1TH.4.10,"For also you do it to all the brothers who { are } in all Macedonia . But we encourage you , brothers , to abound even more",Lengola,"ka i dyokuto iyo nu kiiè angá bha wanyinya bhánú bha topa á Makedonia étopa. Nge tané komolanúwe, bha monima, mbèse nuwe itikila bhu ondusià bhúwo,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,f5de385439b94e14,1TH.4.11,"and to strive to be quiet and to perform your own things and to work with your own hands , just as we commanded you ,",Lengola,"ká na i avfisia ésima lanu na igwala taguwe, na ikià mekambo mànu ku bha nène, ká na ikamba na mabho mánú, toku tunésowa mona núwe,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,08d62930a905ec32,1TH.4.12,so that you may walk properly before the ones outside and have need of nothing . \*,Lengola,"taa nuluvfu á bhu éndjiné na bhaa bha á bhovfo, ká tàa nu gwali na mbèse kulu ya mushé.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,c4016ca8aa551def,1TH.4.13,"Now we do not want you to be ignorant , brothers , concerning the ones sleeping , so that you may not grieve just as also the rest , the ones not having hope .",Lengola,"Tundje ondu àsú, bhamonima, taà nugwali á mbèse idjibha dyulu lá undjo ú ouwe ambusa taa nuné dyéné tóku bhaà bhandjé abho na ikpalia.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,5381c44b2bc31b02,1TH.4.14,"For if we believe that Jesus died and rose , thus also God will bring the ones having slept through Jesus with him .",Lengola,"mungusa, ani tukpaliè tàa Yesu ú ogwa ká ú omuwa, tudjelia taa Mbali udisie na iyetila anga Yesu, bhaa bhu ogwa.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,92d0c2c66186b6e2,1TH.4.15,"For this we say to you in a word of the Lord , that we , the ones living , the ones surviving to the coming of the Lord , will certainly not go before the ones having slept . \*",Lengola,"Enái, naéyo, iyo tanésowa núwe iyékana na livfia lá Bhwáná:",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,64f7468498b81846,1TH.4.16,"For the Lord himself , with a shout , with the voice of an archangel , and with a trumpet of God , will come down from heaven , and the dead in Christ will rise first .",Lengola,"djuwe bhàa tu bhabhiké, bhaà tutikala isibha i idja lá Bhwan, tundje étiasu á pele na bhàa bhú ogwa. Mungusa Bhwaná ku bhanene á evfaniko iyo iowaná, na dyoi lá n'tambià, na dyoi lá nguvfá, ká bhàa bhú ogwá angá kilisito bhá omuwe bhá pikiliè.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,6cb7b7c29d1512fe,1TH.4.17,"Then we , the ones living , the ones surviving , will be caught up together with them in the clouds to meet the Lord in the air , and in this way we will always be with the Lord .",Lengola,"Kaamo, dyuwe bhàa tubhabhiké, bhaa bhagwalie bhatikalé, tu gwalie bhatopa bha bhinuwé nabho á lobhundji bhundji, á ikumanila na Bhwaná á mevfuvfu, ká dyokuto tugwaliè na bhwaná.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,54d61cd5d591626a,1TH.4.18,"Therefore , encourage one another with these words . \*",Lengola,Komolanai núwe bhatopa na mavfià máno.,verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,8532162070be4f79,1TH.4.2,For you know what commands we gave you through the Lord Jesus . \*,Lengola,"Nudjibhiè, naéyo, malaki màa tunéowá nuwe iidja angá Bhwáná Yesu.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,34cfe696096a0f6a,1TH.4.3,"For this is the will of God , your sanctification : that you keep yourselves from sexual immorality ;",Lengola,"Iyo Mbali ú ondúwe, i itshubhulana lánu; itàa nutikila mavfanyi;",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,94e64d5cc23e7ac4,1TH.4.4,"that each of you knows to possess his own vessel in sanctification and honor ,",Lengola,"i taa, kila mushé wanú adjibhi tàa a avfisià mobhi wèse á itshubhulana ká á bhu éndjini,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
Lengola,lej,Lengola (DRC),Tshopo / Ubundu,Bible in Every Language Lengola collection / unfoldingWord Literal Text,https://doc-files.bibleineverylanguage.org/1735919439_1230981.pdf,2026-08-25,530c35f30452efcb,1TH.4.5,"not in the passion of lust ( just as also the Gentiles , the ones not knowing God );",Lengola,na mbése nuwe idji owa á kúlu dja kisi toku bhá kiiè bhapagano bhàa bhandje ndjibhiè abhó Mbali;,verse,religious,CC BY-SA 4.0,verified_source,open_publishable_pdf_layout_extraction,Authentic open text aligned by canonical verse identifier; PDF layout extraction is deterministic and conflict-marked rows are excluded.
