language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,fde7f1d486e71f17,LUK.16.17,"Il est plus facile que le ciel et la terre passent, qu’il ne l’est qu’un seul trait de lettre de la loi vienne à tomber.",Lombo,Lokpose lo likoi limoi li ekela ifoeta lolimowo lo lobola la nyele la bofoka.,verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,0cbeca55f881d2a0,LUK.16.18,"Quiconque répudie sa femme et en épouse une autre commet un adultère, et quiconque épouse une femme répudiée par son mari commet un adultère.",Lombo,"Botolome la botolome ono akafoya boali inde ekosonga botaali asiya, atokela bosambo; la botolome ono atosonga botaali ono akaofoyomo ta botolo asiya, atokela bosambo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,3900bbb26f0b8b9c,LUK.16.19,"Il y avait un homme riche, qui était vêtu de pourpre et de fin lin, et qui chaque jour menait joyeuse et brillante vie.",Lombo,"Buto amoi ambaka lifoka, la abataka tulu enenu elo, la aomalaka lisiyo la lisiyo la lieti lilo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,72da3e19e7cc3f80,LUK.16.2,"Il l’appela, et lui dit: Qu’est-ce que j’entends dire de toi? Rends compte de ton administration, car tu ne pourras plus administrer mes biens.",Lombo,"Akata ye lioi, akabeka linde mbo: Ini mbeko loto'oka loka lo litina liao? Yo'oko oyaesa mboli ii likuwa liao, loka mbo oiyengani ale omba boemaeli bo likuwa.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,9c07f864481ec2da,LUK.16.20,"Un pauvre, nommé Lazare, était couché à sa porte, couvert d’ulcères,",Lombo,"La ibube imoi, lina linde mbo Lasalo, alalisomoko ta boinda winde, bindo binde bimbaka la bafwa.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,5bcf5680dd0181cb,LUK.16.21,et désireux de se rassasier des miettes qui tombaient de la table du riche; et même les chiens venaient encore lécher ses ulcères.,Lombo,Ambaka la yeme iyosilisa ango semba inde ta mbumbusi yeke imbaka itokpase ta mesa eya lifoka; ndjo ngea imbaka itolauna bafwa binde.,verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,972887accd63dce6,LUK.16.22,"Le pauvre mourut, et il fut porté par les anges dans le sein d’Abraham. Le riche mourut aussi, et il fut enseveli.",Lombo,"Ibube akangba la akatolomo la bakitomo ta bokuku boya Abalayama. Buto a lifoka aleko akangba, la akaseliomo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,7bc0523a807883f6,LUK.16.23,"Dans le séjour des morts, il leva les yeux; et, tandis qu’il était en proie aux tourments, il vit de loin Abraham, et Lazare dans son sein.",Lombo,"Ambaka ta bomusi ta eseke lo bangbei, akaila baiso binde la akaena Abalayama esika, la Lasalo ta bokuku winde.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,2d42e26346f16098,LUK.16.24,"Il s’écria: Père Abraham, aie pitié de moi, et envoie Lazare, pour qu’il trempe le bout de son doigt dans l’eau et me rafraîchisse la langue; car je souffre cruellement dans cette flamme.",Lombo,Ye akata mbo: Afa Abalayama! Okelekei ngandi! Tomaka Lasalo ate yombo ii inekele inde ta baye la aunde ango lolame lange loka ta bomusi likama ta imbé ye.,verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,fc7f4a0f42e1f784,LUK.16.25,"Abraham répondit: Mon enfant, souviens-toi que tu as reçu tes biens pendant ta vie, et que Lazare a eu les maux pendant la sienne; maintenant il est ici consolé, et toi, tu souffres.",Lombo,"Ndjo Abalayama akabeka linde mbo: Wana, enyelaka mbo o'oshaka mbeko yao ilo ta liwawi liao, kola ongoma aleko Lasalo aoshaka mbeko ibe; ndjo kanikani aofomo bofoka la owe ofo'oka bomusi.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,23991ae505bc04ec,LUK.16.26,"D’ailleurs, il y a entre nous et vous un grand abîme, afin que ceux qui voudraient passer d’ici vers vous, ou de là vers nous, ne puissent le faire.",Lombo,"Lisiya aleko mbo katikati ii liso lino likemba lifi limbe, ndjo beke bambe la yeme iyofoka eke loka elo embe'nu, baitoengana, baiyengani aleko olekisa fangi ene embesu.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,4a52d9f4253c5fa1,LUK.16.27,"Le riche dit: Je te prie donc, père Abraham, d’envoyer Lazare dans la maison de mon père; car j’ai cinq frères.",Lombo,"Akabeka mbo: Kola ongoma, Afa, lo'olengila lao mbo otome ango ye elo ta mbele eya Ise ange,",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,21e580b1d181d0b6,LUK.16.28,"C’est pour qu’il leur atteste ces choses, afin qu’ils ne viennent pas aussi dans ce lieu de tourments.",Lombo,"loka lombe la banduku batolome liondo, loka baiyaka eke ta eseke lo bomosi.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,9a330fcb30eaf42b,LUK.16.29,Abraham répondit: Ils ont Moïse et les prophètes; qu’ils les écoutent.,Lombo,"Abalayama akabeka mbo: Bambe la kasa iya Mose la banangoli, tikaka mbo baoke bo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,5466e6ba3c8c825d,LUK.16.3,"L’économe dit en lui-même: Que ferai-je, puisque mon maître m’ôte l’administration de ses biens? Travailler à la terre? Je ne le puis. Mendier? J’en ai honte.",Lombo,"Boemaeli bo likuwa akabeka ta liwawi linde mbo: Lo'okela ingi? Lokambo ngene ange atofoyei ta likuwa lieyeke limbei boemaeli loiti la bofoka bo lubusho nyele, la lombe la bowa bo loanganyo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,06249a0e0175c245,LUK.16.30,"Et il dit: Non, père Abraham, mais si quelqu’un des morts va vers eux, ils se repentiront.",Lombo,"Ndjo akabeka mbo: Tinga alo, Afa Abalayama, yomba mbo buto amoi atofowa ta bangbei loko elo embe bo, batokikolia betema.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,77b0a1c1e1988270,LUK.16.31,"Et Abraham lui dit: S’ils n’écoutent pas Moïse et les prophètes, ils ne se laisseront pas persuader quand même quelqu’un des morts ressusciterait.",Lombo,"Ndjo akabeka linde mbo: Yomba mbo baiyoki Mose, la banangoli, baimboimila aleko imbe ende mbo buto amoi ta bangbei atoyayowa.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,dbf088a6cfa213a7,LUK.16.4,"Je sais ce que je ferai, pour qu’il y ait des gens qui me reçoivent dans leurs maisons quand je serai destitué de mon emploi.",Lombo,"Loluwi yeke itokelei, mbo kamba loka lo lofoyomo ta likuwa liange, baomale alnge aiteni ii mbele ibo aleko.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,70715c10c31ac0c1,LUK.16.5,"Et, faisant venir chacun des débiteurs de son maître, il dit au premier: Combien dois-tu à mon maître?",Lombo,"Akata bo beke bakambaka la belima beya ngene ibo, amoi la amoi, ongoma akabeka la ono a felo mbo, ombe la bolima boya ngene ange yange?",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,c1862f67aa4e7f4f,LUK.16.6,"Cent mesures d’huile, répondit-il. Et il lui dit: Prends ton billet, assieds-toi vite, et écris cinquante.",Lombo,"Akabeka mbo: Bandjandja mia ba baina, akabeka linde mbo: Osaka lokasa lao. Tiamisaka ye ifelo la andikaka kani tuku liondo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,2bb318bc4cf10a73,LUK.16.7,"Il dit ensuite à un autre: Et toi, combien dois-tu? Cent mesures de blé, répondit-il. Et il lui dit: Prends ton billet, et écris quatre-vingts.",Lombo,La liko akabeka la asiya mbo: Owe aleko ombe la bolima bo yanga? Akabeka mbo: Iotunga mia emoi ee bakoke. Akabeka linde mbo: Osaka lokasa lao la sonaka tuku bonanei.,verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,78a889b3ca347fd7,LUK.16.8,Le maître loua l’économe infidèle de ce qu’il avait agi prudemment. Car les enfants de ce siècle sont plus prudents à l’égard de leurs semblables que ne le sont les enfants de lumière.,Lombo,Ngene a bokuwi bo likuwa wamo bobe akaila ye likolo loka mbo aokela bolo. Bainenge ba basiyo bee basieta bainenge ba lowa la bieli aiteni ii befindi bibo aleko.,verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,3a98d091d9ebc2ea,LUK.16.9,"Et moi, je vous dis: Faites-vous des amis avec les richesses injustes, pour qu’ils vous reçoivent dans les tabernacles éternels, quand elles viendront à vous manquer.",Lombo,"Ei aleko lo'obeka lino mbo: Osakai baito lino loka lino ta mboli ibe mbo lamba ikaosila, batukumaele enu aiteni ii bengaenelo be momongo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,8970e8165a0a3155,LUK.17.1,Jésus dit à ses disciples: Il est impossible qu’il n’arrive pas des scandales; mais malheur à celui par qui ils arrivent!,Lombo,"Akabeka la baeki binde mbo, Bakulia baitoeno, ndjo ndjo ngandi la ono atoesa yo;",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,07a7ae8e99c11562,LUK.17.10,"Vous de même, quand vous avez fait tout ce qui vous a été ordonné, dites: Nous sommes des serviteurs inutiles, nous avons fait ce que nous devions faire.",Lombo,"Kolaongoma enu aleko, yomba mbo osilai okela mbeko itotina yeke ika bekelomo enu, bekaka mbo, toiti bekowa belo, tosila okela lotomo liso.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,c229f71590bdb1bb,LUK.17.11,"Jésus, se rendant à Jérusalem, passait entre la Samarie et la Galilée.",Lombo,"Oko embaka Yesu atoka ta Yelusaleme, akaeta katikati i Samalia la Galilai.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,0e29100ebf84742b,LUK.17.12,"Comme il entrait dans un village, dix lépreux vinrent à sa rencontre. Se tenant à distance, ils élevèrent la voix, et dirent:",Lombo,"Ekambaka ye atoota ta boki bomoi,batolome liou ba baandi bakatoamna linde. Bakaemala esika.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,0769c546ccfe8da2,LUK.17.13,"Jésus, maître, aie pitié de nous!",Lombo,"Bababeka mbo, Yesu! Ngene! Okelekesu ngandi.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,fa009fe7bdee1eec,LUK.17.14,"Dès qu’il les eut vus, il leur dit: Allez vous montrer aux sacrificateurs. Et, pendant qu’ils y allaient, il arriva qu’ils furent guéris.",Lombo,"Akamoila bo la akabeka libo mbo, kakai okaenisa bakanga bindo bino. Ekaka bo, bakatanisomo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,e095ce0c52be7d05,LUK.17.15,"L’un d’eux, se voyant guéri, revint sur ses pas, glorifiant Dieu à haute voix.",Lombo,"Amoiibo ekaenaka yeafouwa, akabinowa la akasimolla Mungu la limiki lifi.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,135de7037f0572c3,LUK.17.16,"Il tomba sur sa face aux pieds de Jésus, et lui rendit grâces. C’était un Samaritain.",Lombo,Akasulua ta bombo winde ta bakolo baya Yesu la akafa ye kelekele. Yeambaka Mosamalia.,verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,c36fc7128ec0f255,LUK.17.17,"Jésus, prenant la parole, dit: Les dix n’ont-ils pas été guéris? Et les neuf autres, où sont-ils?",Lombo,"Yesu akabeka mbo, baito liou baitanisomu? Libwa bambe endei?",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,f114f76ad26091d6,LUK.17.18,Ne s’est-il trouvé que cet étranger pour revenir et donner gloire à Dieu?,Lombo,"Buto asiya aibinoi oyafa Mungu kelekele, sakolo ko we boenda?",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,48c2b0cfe00784aa,LUK.17.19,"Puis il lui dit: Lève-toi, va; ta foi t’a sauvé.",Lombo,"Akabeka linde mbo, emalaka, la kaaka eyao. Limeli liao liosila ouwiso we.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,3a252b5468cbcf17,LUK.17.2,"Il vaudrait mieux pour lui qu’on mît à son cou une pierre de moulin et qu’on le jetât dans la mer, que s’il scandalisait un de ces petits.",Lombo,"yomba mbo atoumisa amoi ta beke bake likulia, iyengani linde mbo litali lifi likandomoko ta ngingo inde la akusomoko ta libande lifi.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,e365550f12df928c,LUK.17.20,Les pharisiens demandèrent à Jésus quand viendrait le royaume de Dieu. Il leur répondit: Le royaume de Dieu ne vient pas de manière à frapper les regards.,Lombo,"Bafalisai bakaiyola ye lamba Bokota boya Mungu botoya ta eni mbile, la akabinoisela bo mbo, Bokota boya Mungu boitoya ta bofono weke otomoilai.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,3f673e22075661d1,LUK.17.21,"On ne dira point: Il est ici, ou: Il est là. Car voici, le royaume de Dieu est au milieu de vous.",Lombo,"Baimbo beka mbo, tene owe! lamba mbo, Tene oye elo! Lokambo Bokta boya Mungu bombe katikati ino.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,8642e37016a10bd6,LUK.17.22,"Et il dit aux disciples: Des jours viendront où vous désirerez voir l’un des jours du Fils de l’homme, et vous ne le verrez point.",Lombo,"Akabeka la baeki binde mbo, basiyo batoya eko etombenu la yeme iyoena lisiyo limoi ta basiyo ba Wana a buto, ndjo oitoenai yo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,2a717bb03de84f70,LUK.17.23,"On vous dira: Il est ici, il est là. N’y allez pas, ne courez pas après.",Lombo,"Batobeka lino mbo, Tene ye ete! Tene ye ono! Ndo tutai bo.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,7c68247f740d781b,LUK.17.24,"Car, comme l’éclair resplendit et brille d’une extrémité du ciel à l’autre, ainsi sera le Fils de l’homme en son jour.",Lombo,"Loka kee ani etobana ikalikali, itobana ta fangi e likolo kota fangi esiya, etomba lisiyo li Wana a buto ongoma.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,de191b08fa54edf4,LUK.17.25,"Mais il faut auparavant qu’il souffre beaucoup, et qu’il soit rejeté par cette génération.",Lombo,"Ndjo iyengani koni linde felo oena wale ta mbeko likama, la ofekomo ta we bofindi.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,d489845e9be00189,LUK.17.26,Ce qui arriva du temps de Noé arrivera de même aux jours du Fils de l’homme.,Lombo,"Kanda emoi ta basiyo baya Noa, itomba ongoma ta basiyo baya Wana a buto.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
Lombo,loo,Lombo (DRC),Tshopo / Congo Basin transition,Bible in Every Language Lombo documents / French Louis Segond 1910,https://doc-files.bibleineverylanguage.org/loo-reg-luk_lbo_1c_c_chapter_clf.html,2026-08-25,a3208a1365bea548,LUK.17.27,"Les hommes mangeaient, buvaient, se mariaient et mariaient leurs enfants, jusqu’au jour où Noé entra dans l’arche; le déluge vint, et les fit tous périr.",Lombo,"Bambaka batola, batomwa, bakasonga, baka songamana, tii kota lisiyo liotaka Noa ta lisuwa, la fela ekaya oyaita boatotina.",verse,religious,CC BY-SA 4.0,verified_source,open_publishable,Authentic open text aligned to public-domain French by canonical verse identifier; attribution retained in metadata.
